time	V(vout)
Step Information: R=1M  (Run: 1/21)
1.233379193164939e+000	3.271618e+000
1.233379334491900e+000	3.261678e+000
1.233379462438992e+000	3.246015e+000
1.233379586696708e+000	3.218839e+000
1.233379723684205e+000	3.167386e+000
1.233379848083396e+000	3.091311e+000
1.233380006380938e+000	2.951603e+000
1.233380194009474e+000	2.745384e+000
1.233380425683770e+000	2.462683e+000
1.233380666413257e+000	2.158385e+000
1.233381093031169e+000	1.614960e+000
1.233381946266994e+000	5.365632e-001
1.233382278869692e+000	1.476340e-001
1.233382418396780e+000	1.731403e-002
1.233382418950133e+000	1.700794e-002
1.233382420056840e+000	1.666604e-002
1.233382422270254e+000	1.603521e-002
1.233382426697082e+000	1.488227e-002
1.233382434573408e+000	1.313711e-002
1.233382450326059e+000	1.042568e-002
1.233382469646111e+000	8.037698e-003
1.233382489891285e+000	6.369431e-003
1.233382513675389e+000	5.090880e-003
1.233382540555784e+000	4.153572e-003
1.233382575639056e+000	3.378631e-003
1.233382618670370e+000	2.785646e-003
1.233382673919183e+000	2.325596e-003
1.233382748896764e+000	1.957109e-003
1.233382847957004e+000	1.678107e-003
1.233382990248707e+000	1.456623e-003
1.233383187937831e+000	1.291819e-003
1.233383488499570e+000	1.163621e-003
1.233383930719920e+000	1.070770e-003
1.233384646842400e+000	1.001058e-003
1.233385770567948e+000	9.530549e-004
1.233387734925047e+000	9.200656e-004
1.233399496106099e+000	8.856754e-004
1.233415177680834e+000	8.813909e-004
1.245210797663711e+000	8.781842e-004
1.256929547663711e+000	8.756741e-004
1.268648297663711e+000	8.734408e-004
1.280367047663711e+000	8.714552e-004
1.292085797663711e+000	8.696986e-004
1.303804547663711e+000	8.682142e-004
1.315523297663711e+000	8.674046e-004
1.327242047663711e+000	8.696484e-004
1.335054547663711e+000	8.800808e-004
1.338960797663711e+000	9.199954e-004
1.342889935847305e+000	1.029385e-003
1.342981488581680e+000	1.076807e-003
1.343103558894180e+000	1.162201e-003
1.343134076472305e+000	1.201385e-003
1.343195111628555e+000	1.328314e-003
1.343210370417617e+000	1.386830e-003
1.343240887995742e+000	1.573283e-003
1.343248517390273e+000	1.655880e-003
1.343263776179336e+000	1.913864e-003
1.343267590876601e+000	2.020600e-003
1.343275220271133e+000	2.337188e-003
1.343277127619766e+000	2.457906e-003
1.343280942317031e+000	2.792550e-003
1.343281895991348e+000	2.905998e-003
1.343283803339980e+000	3.291043e-003
1.343287618037246e+000	4.441249e-003
1.343288052457565e+000	4.667599e-003
1.343288921298204e+000	5.392414e-003
1.343289747589238e+000	6.393039e-003
1.343290286693976e+000	7.427030e-003
1.343290780881708e+000	8.935305e-003
1.343291147893686e+000	1.072235e-002
1.343291439873413e+000	1.302365e-002
1.343291681130441e+000	1.613058e-002
1.343291882915292e+000	2.045170e-002
1.343292053579190e+000	2.664381e-002
1.343292200882347e+000	3.583996e-002
1.343292332451101e+000	5.012541e-002
1.343292455898579e+000	7.358799e-002
1.343292580100608e+000	1.144264e-001
1.343292710372528e+000	1.847573e-001
1.343292851524845e+000	2.999609e-001
1.343293073509798e+000	5.356840e-001
1.343293304107614e+000	8.131586e-001
1.343293548425375e+000	1.121518e+000
1.343293926104521e+000	1.602798e+000
1.343294681462814e+000	2.562963e+000
1.343295022783832e+000	2.991399e+000
1.343295085722735e+000	3.066759e+000
1.343295211600540e+000	3.205441e+000
1.343295264035185e+000	3.253329e+000
1.343295295631276e+000	3.272451e+000
1.343295336950059e+000	3.287086e+000
1.343295352327944e+000	3.290226e+000
1.343295369428014e+000	3.292183e+000
1.343295390129596e+000	3.293782e+000
1.343295415135729e+000	3.295060e+000
1.343295442022029e+000	3.295945e+000
1.343295479991550e+000	3.296732e+000
1.343295521263343e+000	3.297265e+000
1.343295583963446e+000	3.297749e+000
1.343295655451698e+000	3.298076e+000
1.343295769009181e+000	3.298368e+000
1.343295906226364e+000	3.298564e+000
1.343296134441252e+000	3.298735e+000
1.343296427860002e+000	3.298849e+000
1.343296943928163e+000	3.298943e+000
1.343297789072225e+000	3.299010e+000
1.343299479360350e+000	3.299061e+000
1.343309621089099e+000	3.299112e+000
1.343323143394097e+000	3.299118e+000
1.350219518943223e+000	3.299121e+000
1.358032018943223e+000	3.299123e+000
1.369750768943223e+000	3.299125e+000
1.381469518943223e+000	3.299127e+000
1.393188268943223e+000	3.299129e+000
1.408813268943223e+000	3.299131e+000
1.424438268943223e+000	3.299133e+000
1.440063268943223e+000	3.299128e+000
1.447875768943223e+000	3.299104e+000
1.451782018943223e+000	3.299056e+000
1.452392370505723e+000	3.299026e+000
1.452636511130723e+000	3.298932e+000
1.453124792380723e+000	3.298505e+000
1.453140051169785e+000	3.298412e+000
1.453170568747910e+000	3.298005e+000
1.453174920934520e+000	3.297876e+000
1.453183625307738e+000	3.297435e+000
1.453185801401043e+000	3.297236e+000
1.453190153587652e+000	3.296614e+000
1.453191241634305e+000	3.296350e+000
1.453193417727609e+000	3.295555e+000
1.453193867322590e+000	3.295308e+000
1.453194766512552e+000	3.294574e+000
1.453195563152511e+000	3.293636e+000
1.453196109470155e+000	3.292623e+000
1.453196619949765e+000	3.291141e+000
1.453196972690061e+000	3.289519e+000
1.453197272503372e+000	3.287314e+000
1.453197518048223e+000	3.284401e+000
1.453197724636292e+000	3.280360e+000
1.453197898685418e+000	3.274594e+000
1.453198054705955e+000	3.265673e+000
1.453198188922417e+000	3.252193e+000
1.453198315560426e+000	3.229820e+000
1.453198438772835e+000	3.191845e+000
1.453198569424050e+000	3.125117e+000
1.453198706833852e+000	3.017770e+000
1.453198910935388e+000	2.806722e+000
1.453199131504135e+000	2.544483e+000
1.453199364509482e+000	2.251652e+000
1.453199707387888e+000	1.814931e+000
1.453200393144700e+000	9.402590e-001
1.453200564583902e+000	7.233629e-001
1.453200907462308e+000	2.951154e-001
1.453200962427053e+000	2.291714e-001
1.453201072356544e+000	1.067163e-001
1.453201125420863e+000	5.595669e-002
1.453201159156018e+000	3.237472e-002
1.453201191137291e+000	1.814798e-002
1.453201216641024e+000	1.141919e-002
1.453201232801664e+000	8.939438e-003
1.453201254885411e+000	6.834390e-003
1.453201275092862e+000	5.556025e-003
1.453201302027981e+000	4.459850e-003
1.453201332720799e+000	3.651741e-003
1.453201373240243e+000	2.986529e-003
1.453201423275035e+000	2.482191e-003
1.453201489904045e+000	2.083269e-003
1.453201579426815e+000	1.772424e-003
1.453201702781802e+000	1.532322e-003
1.453201878465932e+000	1.347119e-003
1.453202133139399e+000	1.207154e-003
1.453202518097166e+000	1.101605e-003
1.453203110022047e+000	1.024447e-003
1.453204065605229e+000	9.687261e-004
1.453205640410965e+000	9.303945e-004
1.453213293578983e+000	8.903972e-004
1.453223123851528e+000	8.828922e-004
1.453242784396618e+000	8.802910e-004
1.466049062849457e+000	8.779575e-004
1.477767812849457e+000	8.754719e-004
1.489486562849457e+000	8.732610e-004
1.501205312849457e+000	8.712959e-004
1.512924062849457e+000	8.695594e-004
1.524642812849457e+000	8.681074e-004
1.536361562849457e+000	8.674124e-004
1.548080312849457e+000	8.702542e-004
1.560465780508397e+000	9.096208e-004
1.561576976606630e+000	9.338173e-004
1.562021455045924e+000	9.795759e-004
1.562910411924510e+000	1.165077e-003
1.562938191826966e+000	1.188014e-003
1.562993751631878e+000	1.276882e-003
1.563007641583105e+000	1.312528e-003
1.563035421485561e+000	1.414718e-003
1.563042366461175e+000	1.450735e-003
1.563056256412403e+000	1.582949e-003
1.563084036314859e+000	2.007859e-003
1.563087995474522e+000	2.140333e-003
1.563095913793850e+000	2.590905e-003
1.563097893373682e+000	2.789695e-003
1.563101852533345e+000	3.406678e-003
1.563102842323261e+000	3.662356e-003
1.563104821903093e+000	4.418078e-003
1.563105316798051e+000	4.701292e-003
1.563106306587967e+000	5.532918e-003
1.563106945361260e+000	6.345480e-003
1.563107616147915e+000	7.677528e-003
1.563108034299492e+000	9.002997e-003
1.563108408468513e+000	1.091440e-002
1.563108703678081e+000	1.335990e-002
1.563108944562999e+000	1.666264e-002
1.563109142475175e+000	2.121534e-002
1.563109309125728e+000	2.774046e-002
1.563109453454117e+000	3.748003e-002
1.563109583288349e+000	5.272613e-002
1.563109706219739e+000	7.855414e-002
1.563109843569835e+000	1.282729e-001
1.563109968832247e+000	2.024815e-001
1.563110122723914e+000	3.358446e-001
1.563110319188448e+000	5.500359e-001
1.563110547575175e+000	8.277853e-001
1.563110789764697e+000	1.133808e+000
1.563111199860376e+000	1.656284e+000
1.563112020051733e+000	2.695633e+000
1.563112358122098e+000	3.099805e+000
1.563112527945286e+000	3.264099e+000
1.563112572285475e+000	3.286875e+000
1.563112607008742e+000	3.292571e+000
1.563112624255129e+000	3.293978e+000
1.563112645995625e+000	3.295053e+000
1.563112670056117e+000	3.295876e+000
1.563112696575559e+000	3.296486e+000
1.563112736294768e+000	3.297094e+000
1.563112774818098e+000	3.297474e+000
1.563112851864759e+000	3.297930e+000
1.563112934064771e+000	3.298214e+000
1.563113098464793e+000	3.298501e+000
1.563113339277858e+000	3.298706e+000
1.563113820903989e+000	3.298868e+000
1.563114784156250e+000	3.298986e+000
1.563116710660771e+000	3.299057e+000
1.563120563669814e+000	3.299095e+000
1.563128269687901e+000	3.299113e+000
1.563143681724074e+000	3.299118e+000
1.570964588911952e+000	3.299121e+000
1.578777088911952e+000	3.299123e+000
1.590495838911952e+000	3.299125e+000
1.602214588911952e+000	3.299127e+000
1.613933338911952e+000	3.299129e+000
1.629558338911952e+000	3.299131e+000
1.645183338911952e+000	3.299133e+000
1.660808338911952e+000	3.299127e+000
1.664714588911952e+000	3.299120e+000
1.668620838911952e+000	3.299084e+000
1.672527088911952e+000	3.298987e+000
1.672588124068202e+000	3.298974e+000
1.672710194380702e+000	3.298878e+000
1.672954335005702e+000	3.298521e+000
1.672961964400233e+000	3.298484e+000
1.672977223189295e+000	3.298200e+000
1.673007740767420e+000	3.297124e+000
1.673008528763440e+000	3.297051e+000
1.673010104755480e+000	3.296757e+000
1.673013256739559e+000	3.295943e+000
1.673013788107006e+000	3.295727e+000
1.673014850841899e+000	3.295064e+000
1.673015839875953e+000	3.294223e+000
1.673016087134466e+000	3.293917e+000
1.673016581651493e+000	3.293045e+000
1.673017114174384e+000	3.291676e+000
1.673017558136283e+000	3.289846e+000
1.673017895793051e+000	3.287536e+000
1.673018155677486e+000	3.284570e+000
1.673018364007165e+000	3.280600e+000
1.673018537858497e+000	3.274983e+000
1.673018694161554e+000	3.266312e+000
1.673018828780796e+000	3.253279e+000
1.673018953095518e+000	3.232106e+000
1.673019077536879e+000	3.195076e+000
1.673019209347046e+000	3.129843e+000
1.673019344655786e+000	3.026657e+000
1.673019539496416e+000	2.828334e+000
1.673019748276697e+000	2.582059e+000
1.673019978832337e+000	2.293142e+000
1.673020299573826e+000	1.884878e+000
1.673020941056803e+000	1.067037e+000
1.673021324193601e+000	5.822627e-001
1.673021572686664e+000	2.756612e-001
1.673021708979552e+000	1.195272e-001
1.673021781929952e+000	5.004799e-002
1.673021818394219e+000	2.672536e-002
1.673021855466418e+000	1.334765e-002
1.673021872474991e+000	9.887164e-003
1.673021890087207e+000	7.833663e-003
1.673021911124889e+000	6.192365e-003
1.673021933796963e+000	5.024803e-003
1.673021963890286e+000	4.027524e-003
1.673021997632696e+000	3.315908e-003
1.673022042994124e+000	2.726686e-003
1.673022099441013e+000	2.281409e-003
1.673022177196633e+000	1.921936e-003
1.673022279660697e+000	1.651037e-003
1.673022427537649e+000	1.435936e-003
1.673022633786590e+000	1.275881e-003
1.673022947619527e+000	1.151868e-003
1.673023412461618e+000	1.061942e-003
1.673024165114524e+000	9.948362e-004
1.673025355887886e+000	9.486324e-004
1.673027436960473e+000	9.170526e-004
1.673039542116954e+000	8.852001e-004
1.673055682325595e+000	8.813285e-004
1.684967795320410e+000	8.781579e-004
1.696686545320410e+000	8.756507e-004
1.708405295320410e+000	8.734199e-004
1.720124045320410e+000	8.714367e-004
1.731842795320410e+000	8.696824e-004
1.743561545320410e+000	8.682015e-004
1.755280295320410e+000	8.674044e-004
1.766999045320410e+000	8.697124e-004
1.774811545320410e+000	8.804347e-004
1.778717795320410e+000	9.285322e-004
1.782624045320410e+000	1.069444e-003
1.782685080476660e+000	1.105619e-003
1.782807150789160e+000	1.273773e-003
1.782837668367285e+000	1.402310e-003
1.782898703523535e+000	1.900121e-003
1.782901444751204e+000	1.952936e-003
1.782906927206541e+000	2.190221e-003
1.782917892117214e+000	2.950832e-003
1.782919483901503e+000	3.189544e-003
1.782922667470079e+000	3.973886e-003
1.782923211307466e+000	4.182038e-003
1.782924298982241e+000	4.825492e-003
1.782925361490214e+000	5.684542e-003
1.782925618683129e+000	5.988135e-003
1.782926133068958e+000	6.863141e-003
1.782926686369844e+000	8.247424e-003
1.782927129981756e+000	1.002608e-002
1.782927466865656e+000	1.225642e-002
1.782927729152756e+000	1.513713e-002
1.782927941614007e+000	1.902762e-002
1.782928119572569e+000	2.452089e-002
1.782928272511934e+000	3.259245e-002
1.782928407963734e+000	4.495383e-002
1.782928533098740e+000	6.484386e-002
1.782928654230752e+000	9.851514e-002
1.782928785054082e+000	1.593647e-001
1.782928919078759e+000	2.564133e-001
1.782929098889020e+000	4.331611e-001
1.782929288970462e+000	6.535565e-001
1.782929517866962e+000	9.385418e-001
1.782929802795092e+000	1.300578e+000
1.782930357362342e+000	2.007347e+000
1.782930975689828e+000	2.788188e+000
1.782931258486296e+000	3.124415e+000
1.782931399287485e+000	3.261026e+000
1.782931440279833e+000	3.283301e+000
1.782931481822859e+000	3.291796e+000
1.782931497044866e+000	3.293361e+000
1.782931519354214e+000	3.294646e+000
1.782931544497870e+000	3.295637e+000
1.782931571062819e+000	3.296328e+000
1.782931608162340e+000	3.296958e+000
1.782931649427598e+000	3.297406e+000
1.782931719166995e+000	3.297868e+000
1.782931786642114e+000	3.298136e+000
1.782931921592351e+000	3.298427e+000
1.782932094780774e+000	3.298626e+000
1.782932441157619e+000	3.298803e+000
1.782933047313630e+000	3.298931e+000
1.782934259625652e+000	3.299020e+000
1.782936684249697e+000	3.299075e+000
1.782951231993964e+000	3.299116e+000
1.782970628986321e+000	3.299119e+000
1.791803715044858e+000	3.299121e+000
1.799616215044858e+000	3.299123e+000
1.811334965044858e+000	3.299125e+000
1.823053715044858e+000	3.299127e+000
1.834772465044858e+000	3.299129e+000
1.850397465044858e+000	3.299131e+000
1.866022465044858e+000	3.299133e+000
1.877741215044858e+000	3.299130e+000
1.885553715044858e+000	3.299117e+000
1.889459965044858e+000	3.299097e+000
1.889948246294858e+000	3.299093e+000
1.890924808794858e+000	3.299077e+000
1.891168949419858e+000	3.299071e+000
1.891657230669858e+000	3.299026e+000
1.892633793169858e+000	3.298845e+000
1.892664310747983e+000	3.298821e+000
1.892725345904233e+000	3.298728e+000
1.892740604693295e+000	3.298689e+000
1.892771122271420e+000	3.298574e+000
1.892778751665951e+000	3.298532e+000
1.892794010455014e+000	3.298344e+000
1.892824528033139e+000	3.297700e+000
1.892826194144239e+000	3.297623e+000
1.892829526366440e+000	3.297309e+000
1.892835243278813e+000	3.296493e+000
1.892836089833234e+000	3.296274e+000
1.892837782942074e+000	3.295643e+000
1.892838206219284e+000	3.295419e+000
1.892839052773705e+000	3.294680e+000
1.892840271155429e+000	3.293196e+000
1.892840396195584e+000	3.292975e+000
1.892840646275895e+000	3.292329e+000
1.892841146436516e+000	3.290465e+000
1.892841557643543e+000	3.287925e+000
1.892841868740759e+000	3.284564e+000
1.892842089023728e+000	3.280432e+000
1.892842258733051e+000	3.274896e+000
1.892842414820242e+000	3.266136e+000
1.892842548043634e+000	3.253125e+000
1.892842672094482e+000	3.231840e+000
1.892842796486049e+000	3.194610e+000
1.892842928100146e+000	3.129156e+000
1.892843063685901e+000	3.025372e+000
1.892843259660926e+000	2.825412e+000
1.892843470107722e+000	2.576873e+000
1.892843700856414e+000	2.287590e+000
1.892844024711061e+000	1.875319e+000
1.892844672420356e+000	1.049596e+000
1.892845050501503e+000	5.714011e-001
1.892845295821340e+000	2.690983e-001
1.892845429821633e+000	1.161856e-001
1.892845501468332e+000	4.858582e-002
1.892845537192428e+000	2.643084e-002
1.892845579158601e+000	1.217163e-002
1.892845594750592e+000	9.243173e-003
1.892845613060901e+000	7.345038e-003
1.892845634165421e+000	5.868222e-003
1.892845658784096e+000	4.735933e-003
1.892845689300509e+000	3.833668e-003
1.892845726170577e+000	3.146128e-003
1.892845773408687e+000	2.604658e-003
1.892845835348789e+000	2.177948e-003
1.892845917558058e+000	1.847448e-003
1.892846031277505e+000	1.588960e-003
1.892846189970898e+000	1.391588e-003
1.892846421775009e+000	1.239868e-003
1.892846763839224e+000	1.126669e-003
1.892847294319499e+000	1.042186e-003
1.892848128050946e+000	9.816022e-004
1.892849513496669e+000	9.388666e-004
1.892851858701056e+000	9.106603e-004
1.892864499579642e+000	8.843517e-004
1.892881354084422e+000	8.812372e-004
1.904974898298751e+000	8.781177e-004
1.916693648298751e+000	8.756147e-004
1.928412398298751e+000	8.733879e-004
1.940131148298751e+000	8.714084e-004
1.951849898298751e+000	8.696577e-004
1.963568648298751e+000	8.681825e-004
